Dosya_Adi,Koruma_Sira_No,Koruma_Kodu,Koruma_Aciklamasi,Koruma_Durumu,Koruma_Detay_Satiri
7E0B0004,69,68,Blok Koruma,Tespit Edildi,73. 68     | Blok Koruma                    | Tespit Edildi
7E0B0004,70,50,Ani Akım Koruma,Çalışma,74. 50     | Ani Akım Koruma                | Çalışma
7E0B0004,71,51,Zaman Aşırı Akım Koruma,Çalışma,75. 51     | Zaman Aşırı Akım Koruma        | Çalışma
7E0B0004,72,50N,Ani Toprak Koruma,Çalışma,76. 50N    | Ani Toprak Koruma              | Çalışma
7E0B0004,73,51N,Zaman Aşırı Toprak Koruma,Çalışma,77. 51N    | Zaman Aşırı Toprak Koruma      | Çalışma
7E0B0004,74,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,78. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0004,75,67N,Yönlü Toprak Koruma,Tespit Edildi,79. 67N    | Yönlü Toprak Koruma            | Tespit Edildi
7E0B0004,76,67NIEF,Yönlü Toprak Koruma (İnternal),Tespit Edildi,80. 67NIEF | Yönlü Toprak Koruma (İnternal) | Tespit Edildi
7E0B0004,77,50,Ani Akım Koruma,Tespit Edildi,81. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0004,78,50,Ani Akım Koruma,Tespit Edildi,82. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0004,79,60,Gerilim/Frekans Dengesizlik,Tespit Edildi,83. 60     | Gerilim/Frekans Dengesizlik    | Tespit Edildi
7E0B0004,80,50,Ani Akım Koruma,Tespit Edildi,84. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0004,81,50,Ani Akım Koruma,Tespit Edildi,85. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0004,82,50,Ani Akım Koruma,Tespit Edildi,86. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0004,83,50,Ani Akım Koruma,Tespit Edildi,87. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0004,84,50,Ani Akım Koruma,Tespit Edildi,88. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0004,85,50,Ani Akım Koruma,Tespit Edildi,89. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0004,86,50,Ani Akım Koruma,Tespit Edildi,90. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0004,87,50,Ani Akım Koruma,Tespit Edildi,91. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0004,88,46,Faz Sırası/Negatif Sıra Koruma,Açma,92. 46     | Faz Sırası/Negatif Sıra Koruma | Açma
7E0B0004,89,46D,Faz Sırası Koruma - Açma,Açma,93. 46D    | Faz Sırası Koruma - Açma       | Açma
7E0B0004,90,49F,Termal Koruma,Açma,96. 49F    | Termal Koruma                  | Açma
7E0B0004,91,50,Ani Akım Koruma,Açma,97. 50     | Ani Akım Koruma                | Açma
7E0B0004,92,51,Zaman Aşırı Akım Koruma,Açma,98. 51     | Zaman Aşırı Akım Koruma        | Açma
7E0B0004,93,50N,Ani Toprak Koruma,Açma,99. 50N    | Ani Toprak Koruma              | Açma
7E0B0004,94,51N,Zaman Aşırı Toprak Koruma,Açma,100. 51N    | Zaman Aşırı Toprak Koruma      | Açma
7E0B0004,95,59,Aşırı Gerilim Koruma,Açma,101. 59     | Aşırı Gerilim Koruma           | Açma
7E0B0004,96,59G,Toprak Aşırı Gerilim Koruma,Açma,102. 59G    | Toprak Aşırı Gerilim Koruma    | Açma
7E0B0004,97,67,Yönlü Aşırı Akım Koruma,Açma,103. 67     | Yönlü Aşırı Akım Koruma        | Açma
7E0B0004,98,67N,Yönlü Toprak Koruma,Açma,104. 67N    | Yönlü Toprak Koruma            | Açma
7E0B0004,99,67NIEF,Yönlü Toprak Koruma (İnternal),Açma,105. 67NIEF | Yönlü Toprak Koruma (İnternal) | Açma
7E0B0004,100,27,Az Gerilim Koruma,Açma,106. 27     | Az Gerilim Koruma              | Açma
7E0B0004,101,46,Faz Sırası/Negatif Sıra Koruma,Çalışma,107. 46     | Faz Sırası/Negatif Sıra Koruma | Çalışma
7E0B0004,102,49F,Termal Koruma,Çalışma,110. 49F    | Termal Koruma                  | Çalışma
7E0B0004,103,50,Ani Akım Koruma,Çalışma,111. 50     | Ani Akım Koruma                | Çalışma
7E0B0004,104,51,Zaman Aşırı Akım Koruma,Çalışma,112. 51     | Zaman Aşırı Akım Koruma        | Çalışma
7E0B0004,105,50N,Ani Toprak Koruma,Çalışma,113. 50N    | Ani Toprak Koruma              | Çalışma
7E0B0004,106,51N,Zaman Aşırı Toprak Koruma,Çalışma,114. 51N    | Zaman Aşırı Toprak Koruma      | Çalışma
7E0B0004,107,59,Aşırı Gerilim Koruma,Çalışma,115. 59     | Aşırı Gerilim Koruma           | Çalışma
7E0B0004,108,60,Gerilim/Frekans Dengesizlik,Çalışma,116. 60     | Gerilim/Frekans Dengesizlik    | Çalışma
7E0B0004,109,67,Yönlü Aşırı Akım Koruma,Çalışma,117. 67     | Yönlü Aşırı Akım Koruma        | Çalışma
7E0B0004,110,67N,Yönlü Toprak Koruma,Çalışma,118. 67N    | Yönlü Toprak Koruma            | Çalışma
7E0B0004,111,67NIEF,Yönlü Toprak Koruma (İnternal),Çalışma,119. 67NIEF | Yönlü Toprak Koruma (İnternal) | Çalışma
7E0B0004,112,27,Az Gerilim Koruma,Çalışma,120. 27     | Az Gerilim Koruma              | Çalışma
7E0B0004,113,79,Otomatik Kapama/Açma,Çalışma,121. 79     | Otomatik Kapama/Açma           | Çalışma
7E0B0004,114,68,Blok Koruma,Çalışma,122. 68     | Blok Koruma                    | Çalışma
7E0B0004,115,50,Ani Akım Koruma,Tespit Edildi,123. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,1,46,Faz Sırası/Negatif Sıra Koruma,Tespit Edildi,1. 46     | Faz Sırası/Negatif Sıra Koruma | Tespit Edildi
7E0B0016,2,59,Aşırı Gerilim Koruma,Tespit Edildi,2. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0016,3,60,Gerilim/Frekans Dengesizlik,Tespit Edildi,3. 60     | Gerilim/Frekans Dengesizlik    | Tespit Edildi
7E0B0016,4,46,Faz Sırası/Negatif Sıra Koruma,Tespit Edildi,4. 46     | Faz Sırası/Negatif Sıra Koruma | Tespit Edildi
7E0B0016,5,59,Aşırı Gerilim Koruma,Tespit Edildi,5. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0016,6,46,Faz Sırası/Negatif Sıra Koruma,Tespit Edildi,6. 46     | Faz Sırası/Negatif Sıra Koruma | Tespit Edildi
7E0B0016,7,50,Ani Akım Koruma,Tespit Edildi,7. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,8,50,Ani Akım Koruma,Tespit Edildi,8. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,9,50,Ani Akım Koruma,Tespit Edildi,9. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,10,50,Ani Akım Koruma,Tespit Edildi,10. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,11,50,Ani Akım Koruma,Tespit Edildi,11. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,12,50,Ani Akım Koruma,Tespit Edildi,12. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,13,50,Ani Akım Koruma,Tespit Edildi,13. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,14,50,Ani Akım Koruma,Tespit Edildi,14. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,15,46,Faz Sırası/Negatif Sıra Koruma,Tespit Edildi,15. 46     | Faz Sırası/Negatif Sıra Koruma | Tespit Edildi
7E0B0016,16,59,Aşırı Gerilim Koruma,Tespit Edildi,16. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0016,17,50,Ani Akım Koruma,Tespit Edildi,17. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,18,50,Ani Akım Koruma,Tespit Edildi,18. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,19,50,Ani Akım Koruma,Tespit Edildi,19. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,20,50,Ani Akım Koruma,Tespit Edildi,20. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,21,50,Ani Akım Koruma,Tespit Edildi,21. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,22,50,Ani Akım Koruma,Tespit Edildi,22. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,23,50,Ani Akım Koruma,Tespit Edildi,23. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,24,50,Ani Akım Koruma,Tespit Edildi,24. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,25,46,Faz Sırası/Negatif Sıra Koruma,Tespit Edildi,25. 46     | Faz Sırası/Negatif Sıra Koruma | Tespit Edildi
7E0B0016,26,59,Aşırı Gerilim Koruma,Tespit Edildi,26. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0016,27,50,Ani Akım Koruma,Tespit Edildi,27. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,28,50,Ani Akım Koruma,Tespit Edildi,28. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,29,46,Faz Sırası/Negatif Sıra Koruma,Tespit Edildi,29. 46     | Faz Sırası/Negatif Sıra Koruma | Tespit Edildi
7E0B0016,30,59,Aşırı Gerilim Koruma,Tespit Edildi,30. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0016,31,59G,Toprak Aşırı Gerilim Koruma,Tespit Edildi,31. 59G    | Toprak Aşırı Gerilim Koruma    | Tespit Edildi
7E0B0016,32,59,Aşırı Gerilim Koruma,Tespit Edildi,32. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0016,33,59G,Toprak Aşırı Gerilim Koruma,Tespit Edildi,33. 59G    | Toprak Aşırı Gerilim Koruma    | Tespit Edildi
7E0B0016,34,59,Aşırı Gerilim Koruma,Tespit Edildi,34. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0016,35,59G,Toprak Aşırı Gerilim Koruma,Tespit Edildi,35. 59G    | Toprak Aşırı Gerilim Koruma    | Tespit Edildi
7E0B0016,36,27,Az Gerilim Koruma,Tespit Edildi,36. 27     | Az Gerilim Koruma              | Tespit Edildi
7E0B0016,37,27,Az Gerilim Koruma,Tespit Edildi,37. 27     | Az Gerilim Koruma              | Tespit Edildi
7E0B0016,38,27,Az Gerilim Koruma,Tespit Edildi,38. 27     | Az Gerilim Koruma              | Tespit Edildi
7E0B0016,39,59,Aşırı Gerilim Koruma,Tespit Edildi,41. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0016,40,59,Aşırı Gerilim Koruma,Tespit Edildi,42. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0016,41,59,Aşırı Gerilim Koruma,Tespit Edildi,43. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0016,42,49F,Termal Koruma,Tespit Edildi,44. 49F    | Termal Koruma                  | Tespit Edildi
7E0B0016,43,46,Faz Sırası/Negatif Sıra Koruma,Tespit Edildi,45. 46     | Faz Sırası/Negatif Sıra Koruma | Tespit Edildi
7E0B0016,44,46D,Faz Sırası Koruma - Açma,Tespit Edildi,46. 46D    | Faz Sırası Koruma - Açma       | Tespit Edildi
7E0B0016,45,50,Ani Akım Koruma,Tespit Edildi,47. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,46,51,Zaman Aşırı Akım Koruma,Tespit Edildi,48. 51     | Zaman Aşırı Akım Koruma        | Tespit Edildi
7E0B0016,47,50N,Ani Toprak Koruma,Tespit Edildi,49. 50N    | Ani Toprak Koruma              | Tespit Edildi
7E0B0016,48,51N,Zaman Aşırı Toprak Koruma,Tespit Edildi,50. 51N    | Zaman Aşırı Toprak Koruma      | Tespit Edildi
7E0B0016,49,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,51. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0016,50,67N,Yönlü Toprak Koruma,Tespit Edildi,52. 67N    | Yönlü Toprak Koruma            | Tespit Edildi
7E0B0016,51,67NIEF,Yönlü Toprak Koruma (İnternal),Tespit Edildi,53. 67NIEF | Yönlü Toprak Koruma (İnternal) | Tespit Edildi
7E0B0016,52,50,Ani Akım Koruma,Tespit Edildi,54. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,53,51,Zaman Aşırı Akım Koruma,Tespit Edildi,55. 51     | Zaman Aşırı Akım Koruma        | Tespit Edildi
7E0B0016,54,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,56. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0016,55,67N,Yönlü Toprak Koruma,Tespit Edildi,57. 67N    | Yönlü Toprak Koruma            | Tespit Edildi
7E0B0016,56,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,58. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0016,57,67N,Yönlü Toprak Koruma,Tespit Edildi,59. 67N    | Yönlü Toprak Koruma            | Tespit Edildi
7E0B0016,58,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,60. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0016,59,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,61. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0016,60,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,62. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0016,61,67N,Yönlü Toprak Koruma,Tespit Edildi,63. 67N    | Yönlü Toprak Koruma            | Tespit Edildi
7E0B0016,62,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,64. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0016,63,67N,Yönlü Toprak Koruma,Tespit Edildi,65. 67N    | Yönlü Toprak Koruma            | Tespit Edildi
7E0B0016,64,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,66. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0016,65,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,67. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0016,66,46,Faz Sırası/Negatif Sıra Koruma,Tespit Edildi,68. 46     | Faz Sırası/Negatif Sıra Koruma | Tespit Edildi
7E0B0016,67,59,Aşırı Gerilim Koruma,Tespit Edildi,69. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0016,68,50,Ani Akım Koruma,Tespit Edildi,70. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,69,50,Ani Akım Koruma,Tespit Edildi,71. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,70,79,Otomatik Kapama/Açma,Açma,72. 79     | Otomatik Kapama/Açma           | Açma
7E0B0016,71,79,Otomatik Kapama/Açma,Tespit Edildi,73. 79     | Otomatik Kapama/Açma           | Tespit Edildi
7E0B0016,72,79,Otomatik Kapama/Açma,Hazır,74. 79     | Otomatik Kapama/Açma           | Hazır
7E0B0016,73,79,Otomatik Kapama/Açma,Aktif,75. 79     | Otomatik Kapama/Açma           | Aktif
7E0B0016,74,46,Faz Sırası/Negatif Sıra Koruma,Tespit Edildi,76. 46     | Faz Sırası/Negatif Sıra Koruma | Tespit Edildi
7E0B0016,75,60,Gerilim/Frekans Dengesizlik,Tespit Edildi,77. 60     | Gerilim/Frekans Dengesizlik    | Tespit Edildi
7E0B0016,76,59,Aşırı Gerilim Koruma,Tespit Edildi,80. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0016,77,27,Az Gerilim Koruma,Tespit Edildi,81. 27     | Az Gerilim Koruma              | Tespit Edildi
7E0B0016,78,59,Aşırı Gerilim Koruma,Tespit Edildi,82. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0016,79,49F,Termal Koruma,Çalışma,83. 49F    | Termal Koruma                  | Çalışma
7E0B0016,80,68,Blok Koruma,Tespit Edildi,84. 68     | Blok Koruma                    | Tespit Edildi
7E0B0016,81,50,Ani Akım Koruma,Çalışma,85. 50     | Ani Akım Koruma                | Çalışma
7E0B0016,82,51,Zaman Aşırı Akım Koruma,Çalışma,86. 51     | Zaman Aşırı Akım Koruma        | Çalışma
7E0B0016,83,50N,Ani Toprak Koruma,Çalışma,87. 50N    | Ani Toprak Koruma              | Çalışma
7E0B0016,84,51N,Zaman Aşırı Toprak Koruma,Çalışma,88. 51N    | Zaman Aşırı Toprak Koruma      | Çalışma
7E0B0016,85,67,Yönlü Aşırı Akım Koruma,Tespit Edildi,89. 67     | Yönlü Aşırı Akım Koruma        | Tespit Edildi
7E0B0016,86,67N,Yönlü Toprak Koruma,Tespit Edildi,90. 67N    | Yönlü Toprak Koruma            | Tespit Edildi
7E0B0016,87,67NIEF,Yönlü Toprak Koruma (İnternal),Tespit Edildi,91. 67NIEF | Yönlü Toprak Koruma (İnternal) | Tespit Edildi
7E0B0016,88,50,Ani Akım Koruma,Tespit Edildi,92. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,89,50,Ani Akım Koruma,Tespit Edildi,93. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,90,46,Faz Sırası/Negatif Sıra Koruma,Tespit Edildi,94. 46     | Faz Sırası/Negatif Sıra Koruma | Tespit Edildi
7E0B0016,91,59,Aşırı Gerilim Koruma,Tespit Edildi,95. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0016,92,60,Gerilim/Frekans Dengesizlik,Tespit Edildi,96. 60     | Gerilim/Frekans Dengesizlik    | Tespit Edildi
7E0B0016,93,46,Faz Sırası/Negatif Sıra Koruma,Tespit Edildi,97. 46     | Faz Sırası/Negatif Sıra Koruma | Tespit Edildi
7E0B0016,94,59,Aşırı Gerilim Koruma,Tespit Edildi,98. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0016,95,46,Faz Sırası/Negatif Sıra Koruma,Tespit Edildi,99. 46     | Faz Sırası/Negatif Sıra Koruma | Tespit Edildi
7E0B0016,96,50,Ani Akım Koruma,Tespit Edildi,100. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,97,50,Ani Akım Koruma,Tespit Edildi,101. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,98,50,Ani Akım Koruma,Tespit Edildi,102. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,99,50,Ani Akım Koruma,Tespit Edildi,103. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,100,46,Faz Sırası/Negatif Sıra Koruma,Tespit Edildi,104. 46     | Faz Sırası/Negatif Sıra Koruma | Tespit Edildi
7E0B0016,101,59,Aşırı Gerilim Koruma,Tespit Edildi,105. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0016,102,50,Ani Akım Koruma,Tespit Edildi,106. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,103,50,Ani Akım Koruma,Tespit Edildi,107. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,104,50,Ani Akım Koruma,Tespit Edildi,108. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,105,50,Ani Akım Koruma,Tespit Edildi,109. 50     | Ani Akım Koruma                | Tespit Edildi
7E0B0016,106,46,Faz Sırası/Negatif Sıra Koruma,Tespit Edildi,110. 46     | Faz Sırası/Negatif Sıra Koruma | Tespit Edildi
7E0B0016,107,59,Aşırı Gerilim Koruma,Tespit Edildi,111. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0016,108,46,Faz Sırası/Negatif Sıra Koruma,Açma,112. 46     | Faz Sırası/Negatif Sıra Koruma | Açma
7E0B0016,109,46D,Faz Sırası Koruma - Açma,Açma,113. 46D    | Faz Sırası Koruma - Açma       | Açma
7E0B0016,110,49F,Termal Koruma,Açma,116. 49F    | Termal Koruma                  | Açma
7E0B0016,111,50,Ani Akım Koruma,Açma,117. 50     | Ani Akım Koruma                | Açma
7E0B0016,112,51,Zaman Aşırı Akım Koruma,Açma,118. 51     | Zaman Aşırı Akım Koruma        | Açma
7E0B0016,113,50N,Ani Toprak Koruma,Açma,119. 50N    | Ani Toprak Koruma              | Açma
7E0B0016,114,51N,Zaman Aşırı Toprak Koruma,Açma,120. 51N    | Zaman Aşırı Toprak Koruma      | Açma
7E0B0016,115,59,Aşırı Gerilim Koruma,Açma,121. 59     | Aşırı Gerilim Koruma           | Açma
7E0B0016,116,59G,Toprak Aşırı Gerilim Koruma,Açma,122. 59G    | Toprak Aşırı Gerilim Koruma    | Açma
7E0B0016,117,67,Yönlü Aşırı Akım Koruma,Açma,123. 67     | Yönlü Aşırı Akım Koruma        | Açma
7E0B0016,118,67N,Yönlü Toprak Koruma,Açma,124. 67N    | Yönlü Toprak Koruma            | Açma
7E0B0016,119,67NIEF,Yönlü Toprak Koruma (İnternal),Açma,125. 67NIEF | Yönlü Toprak Koruma (İnternal) | Açma
7E0B0016,120,27,Az Gerilim Koruma,Açma,126. 27     | Az Gerilim Koruma              | Açma
7E0B0016,121,46,Faz Sırası/Negatif Sıra Koruma,Tespit Edildi,127. 46     | Faz Sırası/Negatif Sıra Koruma | Tespit Edildi
7E0B0016,122,59,Aşırı Gerilim Koruma,Tespit Edildi,128. 59     | Aşırı Gerilim Koruma           | Tespit Edildi
7E0B0016,123,46,Faz Sırası/Negatif Sıra Koruma,Çalışma,129. 46     | Faz Sırası/Negatif Sıra Koruma | Çalışma
7E0B0016,124,49F,Termal Koruma,Çalışma,132. 49F    | Termal Koruma                  | Çalışma
7E0B0016,125,50,Ani Akım Koruma,Çalışma,133. 50     | Ani Akım Koruma                | Çalışma
7E0B0016,126,51,Zaman Aşırı Akım Koruma,Çalışma,134. 51     | Zaman Aşırı Akım Koruma        | Çalışma
7E0B0016,127,50N,Ani Toprak Koruma,Çalışma,135. 50N    | Ani Toprak Koruma              | Çalışma
7E0B0016,128,51N,Zaman Aşırı Toprak Koruma,Çalışma,136. 51N    | Zaman Aşırı Toprak Koruma      | Çalışma
7E0B0016,129,59,Aşırı Gerilim Koruma,Çalışma,137. 59     | Aşırı Gerilim Koruma           | Çalışma
7E0B0016,130,60,Gerilim/Frekans Dengesizlik,Çalışma,138. 60     | Gerilim/Frekans Dengesizlik    | Çalışma
7E0B0016,131,67,Yönlü Aşırı Akım Koruma,Çalışma,139. 67     | Yönlü Aşırı Akım Koruma        | Çalışma
7E0B0016,132,67N,Yönlü Toprak Koruma,Çalışma,140. 67N    | Yönlü Toprak Koruma            | Çalışma
7E0B0016,133,67NIEF,Yönlü Toprak Koruma (İnternal),Çalışma,141. 67NIEF | Yönlü Toprak Koruma (İnternal) | Çalışma
7E0B0016,134,27,Az Gerilim Koruma,Çalışma,142. 27     | Az Gerilim Koruma              | Çalışma
7E0B0016,135,79,Otomatik Kapama/Açma,Çalışma,143. 79     | Otomatik Kapama/Açma           | Çalışma
7E0B0016,136,68,Blok Koruma,Çalışma,144. 68     | Blok Koruma                    | Çalışma
